date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
2/1/07,us,Indo-European,Germanic,en,Vietnam,3210
2/1/07,us,Indo-European,Germanic,en,Taiwan,1820
2/1/07,us,Indo-European,Germanic,en,French Guiana,14
2/1/07,us,Indo-European,Germanic,en,South Sudan,512
3/1/07,us,Indo-European,Germanic,en,Angola,1090
3/1/07,us,Indo-European,Germanic,en,Burundi,132
3/1/07,us,Indo-European,Germanic,en,Benin,71
3/1/07,us,Indo-European,Germanic,en,Burkina Faso,555
3/1/07,us,Indo-European,Germanic,en,Botswana,105
3/1/07,us,Indo-European,Germanic,en,Central African Republic,98
3/1/07,us,Indo-European,Germanic,en,Cote d'Ivoire,364
3/1/07,us,Indo-European,Germanic,en,Cameroon,132
3/1/07,us,Indo-European,Germanic,en,Republic of the Congo,88
3/1/07,us,Indo-European,Germanic,en,Eritrea,505
3/1/07,us,Indo-European,Germanic,en,Ethiopia,1130
3/1/07,us,Indo-European,Germanic,en,Gabon,75
3/1/07,us,Indo-European,Germanic,en,Ghana,1630
3/1/07,us,Indo-European,Germanic,en,Guinea,701
3/1/07,us,Indo-European,Germanic,en,Gambia,64
3/1/07,us,Indo-European,Germanic,en,Guinea-Bissau,35
3/1/07,us,Indo-European,Germanic,en,Kenya,2280
3/1/07,us,Indo-European,Germanic,en,Liberia,162
3/1/07,us,Indo-European,Germanic,en,Lesotho,61
3/1/07,us,Indo-European,Germanic,en,Madagascar,105
3/1/07,us,Indo-European,Germanic,en,Mali,1390
3/1/07,us,Indo-European,Germanic,en,Mozambique,145
3/1/07,us,Indo-European,Germanic,en,Mauritania,77
3/1/07,us,Indo-European,Germanic,en,Mauritius,70
3/1/07,us,Indo-European,Germanic,en,Malawi,123
3/1/07,us,Indo-European,Germanic,en,Namibia,533
3/1/07,us,Indo-European,Germanic,en,Niger,749
3/1/07,us,Indo-European,Germanic,en,Nigeria,2470
3/1/07,us,Indo-European,Germanic,en,Rwanda,527
3/1/07,us,Indo-European,Germanic,en,Sudan,1900
3/1/07,us,Indo-European,Germanic,en,Senegal,169
3/1/07,us,Indo-European,Germanic,en,Sierra Leone,144
3/1/07,us,Indo-European,Germanic,en,Somalia,1520
3/1/07,us,Indo-European,Germanic,en,Chad,2250
3/1/07,us,Indo-European,Germanic,en,Togo,146
3/1/07,us,Indo-European,Germanic,en,Tanzania,732
3/1/07,us,Indo-European,Germanic,en,Uganda,1170
3/1/07,us,Indo-European,Germanic,en,South Africa,7700
3/1/07,us,Indo-European,Germanic,en,Democratic Republic of the Congo,82
3/1/07,us,Indo-European,Germanic,en,Zambia,109
3/1/07,us,Indo-European,Germanic,en,Zimbabwe,3440
3/1/07,us,Indo-European,Germanic,en,Afghanistan,10800
3/1/07,us,Indo-European,Germanic,en,Bangladesh,2560
3/1/07,us,Indo-European,Germanic,en,Bhutan,55
3/1/07,us,Indo-European,Germanic,en,India,15900
3/1/07,us,Indo-European,Germanic,en,Sri Lanka,3750
3/1/07,us,Indo-European,Germanic,en,Nepal,711
3/1/07,us,Indo-European,Germanic,en,Pakistan,8250
3/1/07,us,Indo-European,Germanic,en,Canada,15200
3/1/07,us,Indo-European,Germanic,en,United States,45740
3/1/07,us,Indo-European,Germanic,en,United Arab Emirates,1335
3/1/07,us,Indo-European,Germanic,en,Algeria,190
3/1/07,us,Indo-European,Germanic,en,Egypt,2600
3/1/07,us,Indo-European,Germanic,en,Iran,15100
3/1/07,us,Indo-European,Germanic,en,Iraq,21500
3/1/07,us,Indo-European,Germanic,en,Israel,10800
